"site_code","plot_code","year","month","day"
"USA.InteriorAlaska.BUTLER","USA.InteriorAlaska.BUTLER.10m",2019,8,2
"USA.InteriorAlaska.BUTLER","USA.InteriorAlaska.BUTLER.30m",2019,8,2
"USA.InteriorAlaska.BUTLER","USA.InteriorAlaska.BUTLER.50m",2019,8,2
"USA.InteriorAlaska.BUTLER","USA.InteriorAlaska.BUTLER.70m",2019,8,2
"USA.InteriorAlaska.BUTLER","USA.InteriorAlaska.BUTLER.90m",2019,8,2
"USA.InteriorAlaska.CALF","USA.InteriorAlaska.CALF.10m",2019,7,14
"USA.InteriorAlaska.CALF","USA.InteriorAlaska.CALF.30m",2019,7,14
"USA.InteriorAlaska.CALF","USA.InteriorAlaska.CALF.50m",2019,7,14
"USA.InteriorAlaska.CALF","USA.InteriorAlaska.CALF.70m",2019,7,14
"USA.InteriorAlaska.CALF","USA.InteriorAlaska.CALF.90m",2019,7,14
"USA.InteriorAlaska.COALCREEK","USA.InteriorAlaska.COALCREEK.10m",2019,7,30
"USA.InteriorAlaska.COALCREEK","USA.InteriorAlaska.COALCREEK.30m",2019,7,30
"USA.InteriorAlaska.COALCREEK","USA.InteriorAlaska.COALCREEK.50m",2019,7,30
"USA.InteriorAlaska.COALCREEK","USA.InteriorAlaska.COALCREEK.70m",2019,7,30
"USA.InteriorAlaska.COALCREEK","USA.InteriorAlaska.COALCREEK.90m",2019,7,30
"USA.InteriorAlaska.DEW","USA.InteriorAlaska.DEW.10m",2019,7,17
"USA.InteriorAlaska.DEW","USA.InteriorAlaska.DEW.30m",2019,7,17
"USA.InteriorAlaska.DEW","USA.InteriorAlaska.DEW.50m",2019,7,17
"USA.InteriorAlaska.DEW","USA.InteriorAlaska.DEW.70m",2019,7,17
"USA.InteriorAlaska.DEW","USA.InteriorAlaska.DEW.90m",2019,7,17
"USA.InteriorAlaska.EXCELSIOR","USA.InteriorAlaska.EXCELSIOR.10m",2019,8,4
"USA.InteriorAlaska.EXCELSIOR","USA.InteriorAlaska.EXCELSIOR.30m",2019,8,4
"USA.InteriorAlaska.EXCELSIOR","USA.InteriorAlaska.EXCELSIOR.50m",2019,8,4
"USA.InteriorAlaska.EXCELSIOR","USA.InteriorAlaska.EXCELSIOR.70m",2019,8,4
"USA.InteriorAlaska.EXCELSIOR","USA.InteriorAlaska.EXCELSIOR.90m",2019,8,4
"USA.InteriorAlaska.FIRTH","USA.InteriorAlaska.FIRTH.10m",2019,7,12
"USA.InteriorAlaska.FIRTH","USA.InteriorAlaska.FIRTH.30m",2019,7,12
"USA.InteriorAlaska.FIRTH","USA.InteriorAlaska.FIRTH.50m",2019,7,12
"USA.InteriorAlaska.FIRTH","USA.InteriorAlaska.FIRTH.70m",2019,7,12
"USA.InteriorAlaska.FIRTH","USA.InteriorAlaska.FIRTH.90m",2019,7,12
"USA.InteriorAlaska.FRYINGPAN","USA.InteriorAlaska.FRYINGPAN.10m",2018,7,27
"USA.InteriorAlaska.FRYINGPAN","USA.InteriorAlaska.FRYINGPAN.30m",2018,7,27
"USA.InteriorAlaska.FRYINGPAN","USA.InteriorAlaska.FRYINGPAN.50m",2018,7,27
"USA.InteriorAlaska.FRYINGPAN","USA.InteriorAlaska.FRYINGPAN.70m",2018,7,27
"USA.InteriorAlaska.FRYINGPAN","USA.InteriorAlaska.FRYINGPAN.90m",2018,7,27
"USA.InteriorAlaska.GRANITE","USA.InteriorAlaska.GRANITE.10m",2018,7,26
"USA.InteriorAlaska.GRANITE","USA.InteriorAlaska.GRANITE.30m",2018,7,26
"USA.InteriorAlaska.GRANITE","USA.InteriorAlaska.GRANITE.50m",2018,7,26
"USA.InteriorAlaska.GRANITE","USA.InteriorAlaska.GRANITE.70m",2018,7,26
"USA.InteriorAlaska.GRANITE","USA.InteriorAlaska.GRANITE.90m",2018,7,26
"USA.InteriorAlaska.GULCH","USA.InteriorAlaska.GULCH.10m",2018,7,24
"USA.InteriorAlaska.GULCH","USA.InteriorAlaska.GULCH.30m",2018,7,24
"USA.InteriorAlaska.GULCH","USA.InteriorAlaska.GULCH.50m",2018,7,24
"USA.InteriorAlaska.GULCH","USA.InteriorAlaska.GULCH.70m",2018,7,24
"USA.InteriorAlaska.GULCH","USA.InteriorAlaska.GULCH.90m",2018,7,24
"USA.InteriorAlaska.KINGSOLOMON","USA.InteriorAlaska.KINGSOLOMON.10m",2019,7,31
"USA.InteriorAlaska.KINGSOLOMON","USA.InteriorAlaska.KINGSOLOMON.30m",2019,7,31
"USA.InteriorAlaska.KINGSOLOMON","USA.InteriorAlaska.KINGSOLOMON.50m",2019,7,31
"USA.InteriorAlaska.KINGSOLOMON","USA.InteriorAlaska.KINGSOLOMON.70m",2019,7,31
"USA.InteriorAlaska.KINGSOLOMON","USA.InteriorAlaska.KINGSOLOMON.90m",2019,7,31
"USA.InteriorAlaska.LOWERQUARRY","USA.InteriorAlaska.LOWERQUARRY.10m",2019,7,9
"USA.InteriorAlaska.LOWERQUARRY","USA.InteriorAlaska.LOWERQUARRY.30m",2019,7,9
"USA.InteriorAlaska.LOWERQUARRY","USA.InteriorAlaska.LOWERQUARRY.50m",2019,7,9
"USA.InteriorAlaska.LOWERQUARRY","USA.InteriorAlaska.LOWERQUARRY.70m",2019,7,9
"USA.InteriorAlaska.LOWERQUARRY","USA.InteriorAlaska.LOWERQUARRY.90m",2019,7,9
"USA.InteriorAlaska.MATSONCREEK","USA.InteriorAlaska.MATSONCREEK.10m",2018,7,31
"USA.InteriorAlaska.MATSONCREEK","USA.InteriorAlaska.MATSONCREEK.30m",2018,7,31
"USA.InteriorAlaska.MATSONCREEK","USA.InteriorAlaska.MATSONCREEK.50m",2018,7,31
"USA.InteriorAlaska.MATSONCREEK","USA.InteriorAlaska.MATSONCREEK.70m",2018,7,31
"USA.InteriorAlaska.MATSONCREEK","USA.InteriorAlaska.MATSONCREEK.90m",2018,7,31
"USA.InteriorAlaska.MOLLYCREEK","USA.InteriorAlaska.MOLLYCREEK.10m",2018,8,24
"USA.InteriorAlaska.MOLLYCREEK","USA.InteriorAlaska.MOLLYCREEK.30m",2018,8,24
"USA.InteriorAlaska.MOLLYCREEK","USA.InteriorAlaska.MOLLYCREEK.50m",2018,8,24
"USA.InteriorAlaska.MOLLYCREEK","USA.InteriorAlaska.MOLLYCREEK.70m",2018,8,24
"USA.InteriorAlaska.MOLLYCREEK","USA.InteriorAlaska.MOLLYCREEK.90m",2018,8,24
"USA.InteriorAlaska.MOSQUITOCREEK","USA.InteriorAlaska.MOSQUITOCREEK.10m",2018,8,26
"USA.InteriorAlaska.MOSQUITOCREEK","USA.InteriorAlaska.MOSQUITOCREEK.30m",2018,8,26
"USA.InteriorAlaska.MOSQUITOCREEK","USA.InteriorAlaska.MOSQUITOCREEK.50m",2018,8,26
"USA.InteriorAlaska.OBRIAN","USA.InteriorAlaska.OBRIAN.10m",2019,8,12
"USA.InteriorAlaska.OBRIAN","USA.InteriorAlaska.OBRIAN.30m",2019,8,12
"USA.InteriorAlaska.OBRIAN","USA.InteriorAlaska.OBRIAN.50m",2019,8,12
"USA.InteriorAlaska.OBRIAN","USA.InteriorAlaska.OBRIAN.70m",2019,8,12
"USA.InteriorAlaska.OBRIAN","USA.InteriorAlaska.OBRIAN.90m",2019,8,12
"USA.InteriorAlaska.OGILVIE","USA.InteriorAlaska.OGILVIE.10m",2019,7,6
"USA.InteriorAlaska.OGILVIE","USA.InteriorAlaska.OGILVIE.30m",2019,7,6
"USA.InteriorAlaska.OGILVIE","USA.InteriorAlaska.OGILVIE.50m",2019,7,6
"USA.InteriorAlaska.OGILVIE","USA.InteriorAlaska.OGILVIE.70m",2019,7,6
"USA.InteriorAlaska.OGILVIE","USA.InteriorAlaska.OGILVIE.90m",2019,7,6
"Finland.Javrresduottar.A-Betula","Finland.Javrresduottar.A-Betula.64",2021,9,20
"Finland.Javrresduottar.A-Betula","Finland.Javrresduottar.A-Betula.69",2021,9,20
"Finland.Javrresduottar.A-Betula","Finland.Javrresduottar.A-Betula.74",2021,9,20
"Finland.Javrresduottar.A-Betula","Finland.Javrresduottar.A-Betula.75",2021,9,20
"Finland.Javrresduottar.A-Betula","Finland.Javrresduottar.A-Betula.59",2021,9,20
"Finland.Javrresduottar.A-Hummock","Finland.Javrresduottar.A-Hummock.58",2021,9,20
"Finland.Javrresduottar.A-Hummock","Finland.Javrresduottar.A-Hummock.60",2021,9,20
"Finland.Javrresduottar.A-Hummock","Finland.Javrresduottar.A-Hummock.62",2021,9,20
"Finland.Javrresduottar.A-Hummock","Finland.Javrresduottar.A-Hummock.78",2021,9,20
"Finland.Javrresduottar.A-Salix","Finland.Javrresduottar.A-Salix.63",2021,9,20
"Finland.Javrresduottar.A-Salix","Finland.Javrresduottar.A-Salix.65",2021,9,20
"Finland.Javrresduottar.A-Salix","Finland.Javrresduottar.A-Salix.68",2021,9,20
"Finland.Javrresduottar.A-Salix","Finland.Javrresduottar.A-Salix.73",2021,9,20
"Finland.Javrresduottar.A-Sedge","Finland.Javrresduottar.A-Sedge.61",2021,9,20
"Finland.Javrresduottar.A-Sedge","Finland.Javrresduottar.A-Sedge.66",2021,9,20
"Finland.Javrresduottar.A-Sedge","Finland.Javrresduottar.A-Sedge.67",2021,9,20
"Finland.Javrresduottar.A-Sedge","Finland.Javrresduottar.A-Sedge.70",2021,9,20
"Finland.Javrresduottar.A-Sedge","Finland.Javrresduottar.A-Sedge.72",2021,9,20
"Finland.Javrresduottar.A-Sphagnum","Finland.Javrresduottar.A-Sphagnum.55",2021,9,20
"Finland.Javrresduottar.A-Sphagnum","Finland.Javrresduottar.A-Sphagnum.56",2021,9,20
"Finland.Javrresduottar.A-Sphagnum","Finland.Javrresduottar.A-Sphagnum.57",2021,9,20
"Finland.Javrresduottar.A-Sphagnum","Finland.Javrresduottar.A-Sphagnum.71",2021,9,20
"Finland.Javrresduottar.EC-Betula","Finland.Javrresduottar.EC-Betula.12",2021,9,20
"Finland.Javrresduottar.EC-Betula","Finland.Javrresduottar.EC-Betula.23",2021,9,20
"Finland.Javrresduottar.EC-Betula","Finland.Javrresduottar.EC-Betula.24",2021,9,20
"Finland.Javrresduottar.EC-Betula","Finland.Javrresduottar.EC-Betula.7",2021,9,20
"Finland.Javrresduottar.EC-Hummock","Finland.Javrresduottar.EC-Hummock.10",2021,9,20
"Finland.Javrresduottar.EC-Hummock","Finland.Javrresduottar.EC-Hummock.15",2021,9,20
"Finland.Javrresduottar.EC-Hummock","Finland.Javrresduottar.EC-Hummock.27",2021,9,20
"Finland.Javrresduottar.EC-Hummock","Finland.Javrresduottar.EC-Hummock.28",2021,9,20
"Finland.Javrresduottar.EC-Salix","Finland.Javrresduottar.EC-Salix.11",2021,9,20
"Finland.Javrresduottar.EC-Salix","Finland.Javrresduottar.EC-Salix.25",2021,9,20
"Finland.Javrresduottar.EC-Salix","Finland.Javrresduottar.EC-Salix.26",2021,9,20
"Finland.Javrresduottar.EC-Salix","Finland.Javrresduottar.EC-Salix.6",2021,9,20
"Finland.Javrresduottar.EC-Sedge","Finland.Javrresduottar.EC-Sedge.13",2021,9,20
"Finland.Javrresduottar.EC-Sedge","Finland.Javrresduottar.EC-Sedge.8",2021,9,20
"Finland.Javrresduottar.EC-Sphagnum","Finland.Javrresduottar.EC-Sphagnum.14",2021,9,20
"Finland.Javrresduottar.EC-Sphagnum","Finland.Javrresduottar.EC-Sphagnum.21",2021,9,20
"Finland.Javrresduottar.EC-Sphagnum","Finland.Javrresduottar.EC-Sphagnum.29",2021,9,20
"Finland.Javrresduottar.EC-Sphagnum","Finland.Javrresduottar.EC-Sphagnum.30",2021,9,20
"Finland.Javrresduottar.EC-Sphagnum","Finland.Javrresduottar.EC-Sphagnum.9",2021,9,20
"Finland.Javrresduottar.EC-Spring","Finland.Javrresduottar.EC-Spring.1",2021,9,20
"Finland.Javrresduottar.EC-Spring","Finland.Javrresduottar.EC-Spring.2",2021,9,20
"Finland.Javrresduottar.EC-Spring","Finland.Javrresduottar.EC-Spring.3",2021,9,20
"Finland.Javrresduottar.EC-Spring","Finland.Javrresduottar.EC-Spring.4",2021,9,20
"Finland.Javrresduottar.EC-Spring","Finland.Javrresduottar.EC-Spring.5",2021,9,20
"Norway.Javrresduottar.A-Betula","Norway.Javrresduottar.A-Betula.103",2021,9,20
"Norway.Javrresduottar.A-Betula","Norway.Javrresduottar.A-Betula.82",2021,9,20
"Norway.Javrresduottar.A-Betula","Norway.Javrresduottar.A-Betula.86",2021,9,20
"Norway.Javrresduottar.A-Betula","Norway.Javrresduottar.A-Betula.97",2021,9,20
"Norway.Javrresduottar.A-Hummock","Norway.Javrresduottar.A-Hummock.85",2021,9,20
"Norway.Javrresduottar.A-Hummock","Norway.Javrresduottar.A-Hummock.92",2021,9,20
"Norway.Javrresduottar.A-Hummock","Norway.Javrresduottar.A-Hummock.93",2021,9,20
"Norway.Javrresduottar.A-Hummock","Norway.Javrresduottar.A-Hummock.96",2021,9,20
"Norway.Javrresduottar.A-Hummock","Norway.Javrresduottar.A-Hummock.98",2021,9,20
"Norway.Javrresduottar.A-Salix","Norway.Javrresduottar.A-Salix.90",2021,9,20
"Norway.Javrresduottar.A-Salix","Norway.Javrresduottar.A-Salix.95",2021,9,20
"Norway.Javrresduottar.A-Salix","Norway.Javrresduottar.A-Salix.99",2021,9,20
"Norway.Javrresduottar.A-Sedge","Norway.Javrresduottar.A-Sedge.80",2021,9,20
"Norway.Javrresduottar.A-Sedge","Norway.Javrresduottar.A-Sedge.81",2021,9,20
"Norway.Javrresduottar.A-Sedge","Norway.Javrresduottar.A-Sedge.87",2021,9,20
"Norway.Javrresduottar.A-Sedge","Norway.Javrresduottar.A-Sedge.89",2021,9,20
"Norway.Javrresduottar.A-Sedge","Norway.Javrresduottar.A-Sedge.94",2021,9,20
"Norway.Javrresduottar.A-Sphagnum","Norway.Javrresduottar.A-Sphagnum.101",2021,9,20
"Norway.Javrresduottar.A-Sphagnum","Norway.Javrresduottar.A-Sphagnum.102",2021,9,20
"Norway.Javrresduottar.A-Sphagnum","Norway.Javrresduottar.A-Sphagnum.84",2021,9,20
"Norway.Javrresduottar.A-Sphagnum","Norway.Javrresduottar.A-Sphagnum.88",2021,9,20
"Norway.Javrresduottar.EC-Betula","Norway.Javrresduottar.EC-Betula.35",2021,9,20
"Norway.Javrresduottar.EC-Betula","Norway.Javrresduottar.EC-Betula.38",2021,9,20
"Norway.Javrresduottar.EC-Betula","Norway.Javrresduottar.EC-Betula.39",2021,9,20
"Norway.Javrresduottar.EC-Betula","Norway.Javrresduottar.EC-Betula.47",2021,9,20
"Norway.Javrresduottar.EC-Betula","Norway.Javrresduottar.EC-Betula.48",2021,9,20
"Norway.Javrresduottar.EC-Hummock","Norway.Javrresduottar.EC-Hummock.31",2021,9,20
"Norway.Javrresduottar.EC-Hummock","Norway.Javrresduottar.EC-Hummock.34",2021,9,20
"Norway.Javrresduottar.EC-Hummock","Norway.Javrresduottar.EC-Hummock.37",2021,9,20
"Norway.Javrresduottar.EC-Hummock","Norway.Javrresduottar.EC-Hummock.46",2021,9,20
"Norway.Javrresduottar.EC-Salix","Norway.Javrresduottar.EC-Salix.32",2021,9,20
"Norway.Javrresduottar.EC-Salix","Norway.Javrresduottar.EC-Salix.33",2021,9,20
"Norway.Javrresduottar.EC-Salix","Norway.Javrresduottar.EC-Salix.36",2021,9,20
"Norway.Javrresduottar.EC-Salix","Norway.Javrresduottar.EC-Salix.49",2021,9,20
"Norway.Javrresduottar.EC-Salix","Norway.Javrresduottar.EC-Salix.50",2021,9,20
"Norway.Javrresduottar.EC-Sedge","Norway.Javrresduottar.EC-Sedge.40",2021,9,20
"Norway.Javrresduottar.EC-Sedge","Norway.Javrresduottar.EC-Sedge.41",2021,9,20
"Norway.Javrresduottar.EC-Sedge","Norway.Javrresduottar.EC-Sedge.42",2021,9,20
"Norway.Javrresduottar.EC-Sedge","Norway.Javrresduottar.EC-Sedge.54",2021,9,20
"Norway.Javrresduottar.EC-Sedge","Norway.Javrresduottar.EC-Sedge.51",2021,9,20
"Norway.Javrresduottar.EC-Sphagnum","Norway.Javrresduottar.EC-Sphagnum.43",2021,9,20
"Norway.Javrresduottar.EC-Sphagnum","Norway.Javrresduottar.EC-Sphagnum.44",2021,9,20
"Norway.Javrresduottar.EC-Sphagnum","Norway.Javrresduottar.EC-Sphagnum.45",2021,9,20
"Norway.Javrresduottar.EC-Sphagnum","Norway.Javrresduottar.EC-Sphagnum.52",2021,9,20
"Norway.Javrresduottar.EC-Sphagnum","Norway.Javrresduottar.EC-Sphagnum.53",2021,9,20
"USA.NorthSlope.Atqasuk","USA.NorthSlope.Atqasuk.A-2",1998,7,1
"USA.NorthSlope.Atqasuk","USA.NorthSlope.Atqasuk.B-5",1998,7,1
"USA.NorthSlope.Atqasuk","USA.NorthSlope.Atqasuk.C-10",1998,7,1
"USA.NorthSlope.Atqasuk","USA.NorthSlope.Atqasuk.D-2",1998,7,1
"USA.NorthSlope.Atqasuk","USA.NorthSlope.Atqasuk.E-5",1998,7,1
"USA.NorthSlope.Atqasuk","USA.NorthSlope.Atqasuk.F-7",1998,7,1
"USA.NorthSlope.Atqasuk","USA.NorthSlope.Atqasuk.G-5",1998,7,1
"USA.NorthSlope.Atqasuk","USA.NorthSlope.Atqasuk.H-2",1998,7,1
"USA.NorthSlope.Atqasuk","USA.NorthSlope.Atqasuk.I-4",1998,7,1
"USA.NorthSlope.Atqasuk","USA.NorthSlope.Atqasuk.J-11",1998,7,1
"USA.NorthSlope.Barrow","USA.NorthSlope.Barrow.B-6",1999,7,2
"USA.NorthSlope.Barrow","USA.NorthSlope.Barrow.C-8",1999,7,2
"USA.NorthSlope.Barrow","USA.NorthSlope.Barrow.D-7",1999,7,2
"USA.NorthSlope.Barrow","USA.NorthSlope.Barrow.E-8",1999,7,2
"USA.NorthSlope.Barrow","USA.NorthSlope.Barrow.F-4",1999,7,2
"USA.NorthSlope.Barrow","USA.NorthSlope.Barrow.G-8",1999,7,2
"USA.NorthSlope.Barrow","USA.NorthSlope.Barrow.H-1",1999,7,2
"USA.NorthSlope.Barrow","USA.NorthSlope.Barrow.I-3",1999,7,2
"USA.NorthSlope.Barrow","USA.NorthSlope.Barrow.J-5",1999,7,2
"USA.NorthSlope.Barrow","USA.NorthSlope.Barrow.K-7",1999,7,2
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.A-4",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.A-9",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.B-10",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.B-2",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.C-5",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.C-6",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.D-9",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.E-1",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.F-1",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.F-10",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.F-2",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.F-6",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.G-5",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.H-5",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.I-4",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.I-8",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.J-11",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.J-2",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.J-3",1998,7,5
"USA.NorthSlope.Ivotuk1","USA.NorthSlope.Ivotuk1.K-4",1998,7,5
"USA.NorthSlope.Ivotuk3","USA.NorthSlope.Ivotuk3.A-5",1998,7,9
"USA.NorthSlope.Ivotuk3","USA.NorthSlope.Ivotuk3.B-3",1998,7,9
"USA.NorthSlope.Ivotuk3","USA.NorthSlope.Ivotuk3.C-5",1998,7,9
"USA.NorthSlope.Ivotuk3","USA.NorthSlope.Ivotuk3.D-10",1998,7,9
"USA.NorthSlope.Ivotuk3","USA.NorthSlope.Ivotuk3.D-7",1998,7,9
"USA.NorthSlope.Ivotuk3","USA.NorthSlope.Ivotuk3.F-6",1998,7,9
"USA.NorthSlope.Ivotuk3","USA.NorthSlope.Ivotuk3.G-9",1998,7,9
"USA.NorthSlope.Ivotuk3","USA.NorthSlope.Ivotuk3.H-3",1998,7,9
"USA.NorthSlope.Ivotuk3","USA.NorthSlope.Ivotuk3.J-6",1998,7,9
"USA.NorthSlope.Oumalik1","USA.NorthSlope.Oumalik1.B-9",1999,7,5
"USA.NorthSlope.Oumalik1","USA.NorthSlope.Oumalik1.C-9",1999,7,5
"USA.NorthSlope.Oumalik1","USA.NorthSlope.Oumalik1.D-3",1999,7,5
"USA.NorthSlope.Oumalik1","USA.NorthSlope.Oumalik1.E-6",1999,7,5
"USA.NorthSlope.Oumalik1","USA.NorthSlope.Oumalik1.F-2",1999,7,5
"USA.NorthSlope.Oumalik1","USA.NorthSlope.Oumalik1.G-5",1999,7,5
"USA.NorthSlope.Oumalik1","USA.NorthSlope.Oumalik1.H-8",1999,7,5
"USA.NorthSlope.Oumalik1","USA.NorthSlope.Oumalik1.I-11",1999,7,5
"USA.NorthSlope.Oumalik1","USA.NorthSlope.Oumalik1.J-10",1999,7,5
"USA.NorthSlope.Oumalik1","USA.NorthSlope.Oumalik1.K-5",1999,7,5
"USA.NorthSlope.Oumalik2","USA.NorthSlope.Oumalik2.A-11",1999,7,6
"USA.NorthSlope.Oumalik2","USA.NorthSlope.Oumalik2.B-3",1999,7,6
"USA.NorthSlope.Oumalik2","USA.NorthSlope.Oumalik2.C-5",1999,7,6
"USA.NorthSlope.Oumalik2","USA.NorthSlope.Oumalik2.C-6",1999,7,6
"USA.NorthSlope.Oumalik2","USA.NorthSlope.Oumalik2.E-1",1999,7,6
"USA.NorthSlope.Oumalik2","USA.NorthSlope.Oumalik2.F-4",1999,7,6
"USA.NorthSlope.Oumalik2","USA.NorthSlope.Oumalik2.G-4",1999,7,6
"USA.NorthSlope.Oumalik2","USA.NorthSlope.Oumalik2.H-6",1999,7,6
"USA.NorthSlope.Oumalik2","USA.NorthSlope.Oumalik2.I-9",1999,7,6
"USA.NorthSlope.Oumalik2","USA.NorthSlope.Oumalik2.J-1",1999,7,6
"USA.SewardPeninsula.QuartzCreek1","USA.SewardPeninsula.QuartzCreek1.A4",2000,7,23
"USA.SewardPeninsula.QuartzCreek1","USA.SewardPeninsula.QuartzCreek1.B4",2000,7,23
"USA.SewardPeninsula.QuartzCreek1","USA.SewardPeninsula.QuartzCreek1.D1",2000,7,23
"USA.SewardPeninsula.QuartzCreek1","USA.SewardPeninsula.QuartzCreek1.F10",2000,7,23
"USA.SewardPeninsula.QuartzCreek1","USA.SewardPeninsula.QuartzCreek1.H6",2000,7,23
"USA.SewardPeninsula.QuartzCreek1","USA.SewardPeninsula.QuartzCreek1.J6",2000,7,23
"USA.SewardPeninsula.QuartzCreek2","USA.SewardPeninsula.QuartzCreek2.A4",2000,7,22
"USA.SewardPeninsula.QuartzCreek2","USA.SewardPeninsula.QuartzCreek2.B4",2000,7,22
"USA.SewardPeninsula.QuartzCreek2","USA.SewardPeninsula.QuartzCreek2.C7",2000,7,22
"USA.SewardPeninsula.QuartzCreek2","USA.SewardPeninsula.QuartzCreek2.D1",2000,7,22
"USA.SewardPeninsula.QuartzCreek2","USA.SewardPeninsula.QuartzCreek2.E5",2000,7,22
"USA.SewardPeninsula.QuartzCreek2","USA.SewardPeninsula.QuartzCreek2.F10",2000,7,22
"USA.SewardPeninsula.QuartzCreek2","USA.SewardPeninsula.QuartzCreek2.G4",2000,7,22
"USA.SewardPeninsula.QuartzCreek2","USA.SewardPeninsula.QuartzCreek2.H6",2000,7,22
"USA.SewardPeninsula.QuartzCreek2","USA.SewardPeninsula.QuartzCreek2.H8",2000,7,22
"USA.SewardPeninsula.QuartzCreek2","USA.SewardPeninsula.QuartzCreek2.I9",2000,7,22
"USA.SewardPeninsula.QuartzCreek2","USA.SewardPeninsula.QuartzCreek2.J6",2000,7,22
"USA.SewardPeninsula.QuartzCreek3","USA.SewardPeninsula.QuartzCreek3.A4",2000,7,25
"USA.SewardPeninsula.QuartzCreek3","USA.SewardPeninsula.QuartzCreek3.B4",2000,7,25
"USA.SewardPeninsula.QuartzCreek3","USA.SewardPeninsula.QuartzCreek3.E5",2000,7,25
"USA.SewardPeninsula.QuartzCreek3","USA.SewardPeninsula.QuartzCreek3.G4",2000,7,25
"USA.SewardPeninsula.QuartzCreek3","USA.SewardPeninsula.QuartzCreek3.H6",2000,7,25
"USA.SewardPeninsula.QuartzCreek3","USA.SewardPeninsula.QuartzCreek3.J6",2000,7,25
"USA.Toolik.S1","USA.Toolik.S1.01",2014,7,15
"USA.Toolik.S1","USA.Toolik.S1.02",2014,7,15
"USA.Toolik.S1","USA.Toolik.S1.03",2014,7,15
"USA.Toolik.S1","USA.Toolik.S1.04",2014,7,15
"USA.Toolik.S1","USA.Toolik.S1.05",2014,7,15
"USA.Toolik.S1","USA.Toolik.S1.06",2014,7,15
"USA.Toolik.S1","USA.Toolik.S1.07",2014,7,15
"USA.Toolik.S1","USA.Toolik.S1.08",2014,7,15
"USA.Toolik.S1","USA.Toolik.S1.39",2014,7,15
"USA.Toolik.S1","USA.Toolik.S1.40",2014,7,15
"USA.Toolik.S1","USA.Toolik.S1.41",2014,7,15
"USA.Toolik.S1","USA.Toolik.S1.42",2014,7,15
"USA.Toolik.S1","USA.Toolik.S1.43",2014,7,15
"USA.Toolik.S1","USA.Toolik.S1.44",2014,7,15
"USA.Toolik.S1","USA.Toolik.S1.45",2014,7,15
"USA.Toolik.S1","USA.Toolik.S1.46",2014,7,15
"USA.Toolik.S1","USA.Toolik.S1.47",2014,7,15
"USA.Toolik.S1","USA.Toolik.S1.48",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.09",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.10",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.11",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.12",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.13",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.14",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.15",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.16",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.17",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.18",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.49",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.50",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.51",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.52",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.53",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.54",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.55",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.56",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.57",2014,7,15
"USA.Toolik.S2","USA.Toolik.S2.58",2014,7,15
