dataset_id,contributor,country,locale,site_code,site_id,plot_id,plot_code,coord_type,latitude,longitude,year,month,day,citation_short,citation,bioclim_zone,plant_biomass_density_gm2
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.KJ-SalixShrub,KJ-SalixShrub,1,Sweden.Abisko.KJ-SalixShrub.01,plot,68.412585,18.148549,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,961.63
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.KJ-SalixShrub,KJ-SalixShrub,9,Sweden.Abisko.KJ-SalixShrub.09,plot,68.411028,18.14268,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,1431.95
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.KJ-SalixShrub,KJ-SalixShrub,12,Sweden.Abisko.KJ-SalixShrub.12,plot,68.411329,18.147426,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,857.17
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.KJ-SalixShrub,KJ-SalixShrub,16,Sweden.Abisko.KJ-SalixShrub.16,plot,68.413337,18.153663,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,1713.68
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.KJ-SalixShrub,KJ-SalixShrub,20,Sweden.Abisko.KJ-SalixShrub.20,plot,68.411094,18.143218,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,468.72
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.KJ-SalixShrub,KJ-SalixShrub,26,Sweden.Abisko.KJ-SalixShrub.26,plot,68.411356,18.149196,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,411.64
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.KJ-SalixShrub,KJ-SalixShrub,30,Sweden.Abisko.KJ-SalixShrub.30,plot,68.412656,18.151859,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,1174.93
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.KJ-SeasonallyFlooded,KJ-SeasonallyFlooded,10,Sweden.Abisko.KJ-SeasonallyFlooded.10,plot,68.411142,18.14799,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,92.91
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.KJ-Snowbed,KJ-Snowbed,2,Sweden.Abisko.KJ-Snowbed.02,plot,68.413071,18.149839,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,763.84
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.KJ-Snowbed,KJ-Snowbed,3,Sweden.Abisko.KJ-Snowbed.03,plot,68.412761,18.143808,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,490.19
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.KJ-Snowbed,KJ-Snowbed,7,Sweden.Abisko.KJ-Snowbed.07,plot,68.412752,18.151523,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,142.97
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.KJ-Snowbed,KJ-Snowbed,14,Sweden.Abisko.KJ-Snowbed.14,plot,68.411798,18.154016,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,691.05
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.KJ-Snowbed,KJ-Snowbed,23,Sweden.Abisko.KJ-Snowbed.23,plot,68.412774,18.144207,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,276.37
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.KJ-Snowbed,KJ-Snowbed,27,Sweden.Abisko.KJ-Snowbed.27,plot,68.413065,18.153584,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,334.44
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.KJ-Snowbed,KJ-Snowbed,33,Sweden.Abisko.KJ-Snowbed.33,plot,68.41242,18.150976,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,0.86
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.KJ-Wetland,KJ-Wetland,32,Sweden.Abisko.KJ-Wetland.32,plot,68.411135,18.150706,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,320.96
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-BirchShrub,NF-BirchShrub,9,Sweden.Abisko.NF-BirchShrub.09,plot,68.317893,18.819494,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,818.71
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-BirchShrub,NF-BirchShrub,13,Sweden.Abisko.NF-BirchShrub.13,plot,68.317884,18.823409,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,1193.39
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-BirchShrub,NF-BirchShrub,27,Sweden.Abisko.NF-BirchShrub.27,plot,68.318024,18.825683,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,309.51
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-BirchShrub,NF-BirchShrub,28,Sweden.Abisko.NF-BirchShrub.28,plot,68.31799,18.825963,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,899.79
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-BirchShrub,NF-BirchShrub,29,Sweden.Abisko.NF-BirchShrub.29,plot,68.318873,18.819879,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,947.13
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-DryHeath,NF-DryHeath,1,Sweden.Abisko.NF-DryHeath.01,plot,68.318776,18.817593,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,374.75
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-DryHeath,NF-DryHeath,6,Sweden.Abisko.NF-DryHeath.06,plot,68.317619,18.821652,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,217.46
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-DryHeath,NF-DryHeath,22,Sweden.Abisko.NF-DryHeath.22,plot,68.318187,18.82632,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,223.9
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-DryHeath,NF-DryHeath,25,Sweden.Abisko.NF-DryHeath.25,plot,68.318053,18.820432,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,361.06
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-DryHeath,NF-DryHeath,26,Sweden.Abisko.NF-DryHeath.26,plot,68.31709,18.818772,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,177.5
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-DryHeath,NF-DryHeath,30,Sweden.Abisko.NF-DryHeath.30,plot,68.317953,18.81947,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,118.44
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-Juniper,NF-Juniper,32,Sweden.Abisko.NF-Juniper.32,plot,68.318567,18.821916,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,2044.14
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-MesicHeath,NF-MesicHeath,12,Sweden.Abisko.NF-MesicHeath.12,plot,68.317932,18.820938,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,578.21
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-MesicHeath,NF-MesicHeath,19,Sweden.Abisko.NF-MesicHeath.19,plot,68.318787,18.822742,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,198
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-SalixShrub,NF-SalixShrub,31,Sweden.Abisko.NF-SalixShrub.31,plot,68.317996,18.823282,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,1280.99
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-SeasonallyFlooded,NF-SeasonallyFlooded,2,Sweden.Abisko.NF-SeasonallyFlooded.02,plot,68.318744,18.825199,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,81.22
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-SeasonallyFlooded,NF-SeasonallyFlooded,11,Sweden.Abisko.NF-SeasonallyFlooded.11,plot,68.318394,18.816643,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,99.31
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-SeasonallyFlooded,NF-SeasonallyFlooded,23,Sweden.Abisko.NF-SeasonallyFlooded.23,plot,68.316742,18.817972,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,276.48
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-SeasonallyFlooded,NF-SeasonallyFlooded,24,Sweden.Abisko.NF-SeasonallyFlooded.24,plot,68.319147,18.825244,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,446.9
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-SparseVeg,NF-SparseVeg,33,Sweden.Abisko.NF-SparseVeg.33,plot,68.319012,18.82191,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,0
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-Wetland,NF-Wetland,3,Sweden.Abisko.NF-Wetland.03,plot,68.318376,18.818129,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,294.31
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-Wetland,NF-Wetland,4,Sweden.Abisko.NF-Wetland.04,plot,68.318242,18.827043,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,175.69
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NF-Wetland,NF-Wetland,21,Sweden.Abisko.NF-Wetland.21,plot,68.316249,18.818312,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,441.44
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-BirchShrub,NT-BirchShrub,1,Sweden.Abisko.NT-BirchShrub.01,plot,68.300806,18.84696,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,1447.35
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-BirchShrub,NT-BirchShrub,9,Sweden.Abisko.NT-BirchShrub.09,plot,68.299945,18.84208,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,1150.85
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-BirchShrub,NT-BirchShrub,10,Sweden.Abisko.NT-BirchShrub.10,plot,68.300244,18.848528,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,823.25
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-BirchShrub,NT-BirchShrub,21,Sweden.Abisko.NT-BirchShrub.21,plot,68.29888,18.838037,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,759.23
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-BirchShrub,NT-BirchShrub,30,Sweden.Abisko.NT-BirchShrub.30,plot,68.300302,18.845411,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,564.05
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-DryHeath,NT-DryHeath,3,Sweden.Abisko.NT-DryHeath.03,plot,68.298733,18.837949,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,152.46
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-DryHeath,NT-DryHeath,4,Sweden.Abisko.NT-DryHeath.04,plot,68.299985,18.838777,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,189.34
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-DryHeath,NT-DryHeath,11,Sweden.Abisko.NT-DryHeath.11,plot,68.299938,18.839565,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,632.68
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-DryHeath,NT-DryHeath,20,Sweden.Abisko.NT-DryHeath.20,plot,68.299138,18.844949,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,121.73
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-DryHeath,NT-DryHeath,23,Sweden.Abisko.NT-DryHeath.23,plot,68.298746,18.841365,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,877.56
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-DryHeath,NT-DryHeath,25,Sweden.Abisko.NT-DryHeath.25,plot,68.300694,18.851,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,364.88
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-DryHeath,NT-DryHeath,29,Sweden.Abisko.NT-DryHeath.29,plot,68.29991,18.83996,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,328.51
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-Juniper,NT-Juniper,33,Sweden.Abisko.NT-Juniper.33,plot,68.301622,18.845266,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,2941.29
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-MesicHeath,NT-MesicHeath,8,Sweden.Abisko.NT-MesicHeath.08,plot,68.298638,18.841163,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,930.34
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-MesicHeath,NT-MesicHeath,13,Sweden.Abisko.NT-MesicHeath.13,plot,68.301286,18.844964,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,880.77
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-MesicHeath,NT-MesicHeath,17,Sweden.Abisko.NT-MesicHeath.17,plot,68.300007,18.843846,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,384.86
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-MesicHeath,NT-MesicHeath,18,Sweden.Abisko.NT-MesicHeath.18,plot,68.298966,18.839897,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,900.7
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-MesicHeath,NT-MesicHeath,19,Sweden.Abisko.NT-MesicHeath.19,plot,68.299999,18.843923,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,634.99
ds05,"Siewert M, Olofsson J",Sweden,Abisko,Sweden.Abisko.NT-MesicHeath,NT-MesicHeath,26,Sweden.Abisko.NT-MesicHeath.26,plot,68.300997,18.848724,2017,8,,Siewert and Olofsson 2020,Siewert M and Olofsson J. 2020. Scale-dependency of Arctic ecosystem properties revealed by UAV. Environmental Research Letters 15:094030.,Oroarctic,753.72
